,Name,Rating,Number of Ratings,Longitude,Latitude,neighborhood,restaurant,meal_takeaway,meal_delivery,cafe,food,bakery,Weighted Rating
1345,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,790.0,46.63085969999999,24.5802744,حي ديراب,1,0,1,0,1,0,3081.0
1346,Kudu - Al Seteen Palace,3.9,2399.0,46.7231741,24.6905735,حي ديراب,1,1,1,0,1,0,9356.1
1347,Burger King - Exit 28,3.8,1294.0,46.6212052,24.5681274,حي ديراب,1,0,0,0,1,0,4917.2
1348,Diet Center - دايت سنتر,4.1,74.0,46.784153,24.681048,حي ديراب,1,0,0,0,1,0,303.4
1349,Al Saudi Restaurant,3.9,4618.0,46.70311350000001,24.6957429,حي ديراب,1,0,0,0,1,0,18010.2
1350,KFC,3.6,1311.0,46.713719,24.6382089,حي ديراب,1,0,0,0,1,0,4719.6
1351,KFC,3.6,1452.0,46.7923858,24.6840264,حي ديراب,1,0,0,0,1,0,5227.2
1352,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,719.0,46.65586740000001,24.7247857,حي ديراب,1,0,1,0,1,0,2804.1
1353,Herfy,3.7,380.0,46.6575254,24.7559561,حي ديراب,1,0,0,0,1,0,1406.0
1354,Burger King - Bin Turkey,3.7,681.0,46.619087,24.746228,حي ديراب,1,0,0,0,1,0,2519.7000000000003
1355,Al Romansiah,4.2,9584.0,46.7069578,24.5620929,حي ديراب,1,0,0,0,1,0,40252.8
1356,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.7,649.0,46.6625465,24.7579306,حي ديراب,1,0,1,0,1,0,2401.3
1357,TOKYO,4.3,7203.0,46.68670509999999,24.7181459,حي ديراب,1,0,0,0,1,0,30972.899999999998
1358,Sheikh Al-Mandi Restaurant,3.5,2022.0,46.70186499999999,24.693749,حي ديراب,1,0,0,0,1,0,7077.0
1359,Kudu - Al Wurud,4.0,1024.0,46.6758245,24.7322926,حي ديراب,1,1,1,0,1,0,4096.0
1360,برجر كاسل,4.1,1057.0,46.6345087,24.714561,حي ديراب,1,0,0,0,1,0,4333.7
1361,Al Tazaj,3.6,4796.0,46.6443952,24.6002206,حي ديراب,1,0,0,0,1,0,17265.600000000002
1362,McDonald's,3.7,2042.0,46.640038,24.598766,حي ديراب,1,0,0,0,1,0,7555.400000000001
1363,وايت قاردن,4.2,4534.0,46.6836945,24.6943084,حي ديراب,1,0,0,0,1,0,19042.8
1364,Subway,3.8,341.0,46.65607869999999,24.608878,حي ديراب,1,0,0,0,1,0,1295.8
1365,Herfy,3.8,896.0,46.6736126,24.7609124,حي ديراب,1,0,0,0,1,0,3404.7999999999997
1366,KFC,3.8,1219.0,46.6889225,24.62540690000001,حي ديراب,1,0,0,0,1,0,4632.2
1367,Herfy,3.5,746.0,46.675,24.6755556,حي ديراب,1,0,0,0,1,0,2611.0
1368,Subway,3.7,452.0,46.7834343,24.7289012,حي ديراب,1,0,0,0,1,0,1672.4
1369,KFC,3.4,1705.0,46.61225279999999,24.5724179,حي ديراب,1,0,0,0,1,0,5797.0
1370,Al-Tazaj,3.9,3797.0,46.5097818,24.5548875,حي ديراب,1,0,0,0,1,0,14808.3
1371,Al Romansiah,4.1,8499.0,46.81412389999999,24.7587183,حي ديراب,1,0,0,0,1,0,34845.899999999994
1372,McDonald's,3.9,3568.0,46.794646,24.713222,حي ديراب,1,0,0,0,1,0,13915.199999999999
1373,KFC,3.8,2246.0,46.6647609,24.7045778,حي ديراب,1,0,0,0,1,0,8534.8
1374,Herfy,3.9,628.0,46.6931508,24.6399265,حي ديراب,1,0,0,0,1,0,2449.2
1375,Herfy,3.6,1244.0,46.7824895,24.6680854,حي ديراب,1,0,0,0,1,0,4478.400000000001
1376,Shawarmer | شاورمر,3.9,1911.0,46.6338494,24.7133267,حي ديراب,1,1,0,0,1,0,7452.9
1377,Al Romansiah,4.2,9460.0,46.792399,24.695811,حي ديراب,1,0,0,0,1,0,39732.0
1378,McDonald's,4.0,2311.0,46.652378,24.683756,حي ديراب,1,0,0,0,1,0,9244.0
1379,Herfy,3.8,989.0,46.6905001,24.7200236,حي ديراب,1,0,0,0,1,0,3758.2
1380,فندق ميرا,3.7,1336.0,46.69398469999999,24.7012777,حي نمار,1,0,0,0,1,0,4943.2
1381,مركز ماي كار لصيانة السيارات الاوروبية,3.5,2755.0,46.5764369,24.85175139999999,حي نمار,1,0,0,0,1,0,9642.5
1382,Luthan Hotel and Spa,4.0,423.0,46.6417087,24.7066487,حي نمار,1,0,0,0,1,0,1692.0
1383,Dining Hall,3.0,27.0,46.6196551,24.7209893,حي نمار,1,0,0,0,1,0,81.0
1384,Sushi Yoshi,4.0,1721.0,46.7061255,24.7048211,حي نمار,1,0,0,0,1,0,6884.0
1385,Wooden Bakery,4.3,10550.0,46.7226815,24.6941192,حي نمار,1,0,0,0,1,1,45365.0
1386,Najd Village,3.9,11310.0,46.70469529999999,24.7426043,حي نمار,1,0,0,0,1,0,44109.0
1387,Najd Village,3.8,8468.0,46.66923329999999,24.6976883,حي نمار,1,0,0,0,1,0,32178.399999999998
1388,KFC,3.7,2198.0,46.737091,24.59506409999999,حي نمار,1,0,0,0,1,0,8132.6
1389,McDonald's,3.9,2735.0,46.69138399999999,24.570255,حي نمار,1,0,0,0,1,0,10666.5
1390,Domino's Pizza,3.8,589.0,46.6049938,24.692347,حي نمار,1,1,1,0,1,0,2238.2
1391,Mama Noura,4.3,23691.0,46.70188479999999,24.6916263,حي نمار,1,0,0,0,1,0,101871.3
1392,Burger King - Al Quds,3.6,1707.0,46.740762,24.75733899999999,حي نمار,1,0,0,0,1,0,6145.2
1393,Derati Restaurant,3.7,1331.0,46.58854249999999,24.6368753,حي نمار,1,0,0,0,1,0,4924.7
1394,Kudu - Al Rayyan,3.8,1803.0,46.7889345,24.7092575,حي نمار,1,1,1,0,1,0,6851.4
1395,Derati Restaurants & Kitchens,3.8,994.0,46.66901430000001,24.5881775,حي نمار,1,0,0,0,1,0,3777.2
1396,Dominos,3.8,639.0,46.6240752,24.8105963,حي نمار,1,1,1,0,1,0,2428.2
1397,Hardee's,3.3,827.0,46.6436339,24.6008518,حي نمار,1,0,0,0,1,0,2729.1
1398,KFC,3.5,975.0,46.6441676,24.6004069,حي نمار,1,0,0,0,1,0,3412.5
1399,Kudu - Al Malaz,3.9,1944.0,46.72442909999999,24.6663876,حي نمار,1,1,1,0,1,0,7581.599999999999
1400,Mama Noura,4.1,11464.0,46.6653609,24.5717473,حي نمار,1,0,0,0,1,0,47002.399999999994
1401,قصر الهند,3.8,6168.0,46.75289959999999,24.75744370000001,حي نمار,1,0,0,0,1,0,23438.399999999998
1402,Herfy,3.8,1376.0,46.6983362,24.6940569,حي نمار,1,0,0,0,1,0,5228.8
1403,Al Nafoura Restaurant,3.3,1007.0,46.6251475,24.5884052,حي نمار,1,0,0,0,1,0,3323.1
1404,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,790.0,46.63085969999999,24.5802744,حي نمار,1,0,1,0,1,0,3081.0
1405,Burger King - Exit 28,3.8,1294.0,46.6212052,24.5681274,حي نمار,1,0,0,0,1,0,4917.2
1406,Al Jalab Restaurant,4.3,1543.0,46.6870006,24.7337823,حي نمار,1,0,0,0,1,0,6634.9
1407,KFC,3.6,1311.0,46.713719,24.6382089,حي نمار,1,0,0,0,1,0,4719.6
1408,Kudu - Al Seteen Palace,3.9,2399.0,46.7231741,24.6905735,حي نمار,1,1,1,0,1,0,9356.1
1409,Al Romansiah,4.2,9584.0,46.7069578,24.5620929,حي نمار,1,0,0,0,1,0,40252.8
1410,Al Saudi Restaurant,3.9,4618.0,46.70311350000001,24.6957429,حي نمار,1,0,0,0,1,0,18010.2
1411,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,719.0,46.65586740000001,24.7247857,حي نمار,1,0,1,0,1,0,2804.1
1412,Burger King - Bin Turkey,3.7,681.0,46.619087,24.746228,حي نمار,1,0,0,0,1,0,2519.7000000000003
1413,Herfy,3.7,380.0,46.6575254,24.7559561,حي نمار,1,0,0,0,1,0,1406.0
1414,Al Tazaj,3.6,4796.0,46.6443952,24.6002206,حي نمار,1,0,0,0,1,0,17265.600000000002
1415,McDonald's,3.7,2042.0,46.640038,24.598766,حي نمار,1,0,0,0,1,0,7555.400000000001
1416,برجر كاسل,4.1,1057.0,46.6345087,24.714561,حي نمار,1,0,0,0,1,0,4333.7
1417,Sheikh Al-Mandi Restaurant,3.5,2022.0,46.70186499999999,24.693749,حي نمار,1,0,0,0,1,0,7077.0
1418,TOKYO,4.3,7203.0,46.68670509999999,24.7181459,حي نمار,1,0,0,0,1,0,30972.899999999998
1419,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.7,649.0,46.6625465,24.7579306,حي نمار,1,0,1,0,1,0,2401.3
1420,Kudu - Al Wurud,4.0,1024.0,46.6758245,24.7322926,حي نمار,1,1,1,0,1,0,4096.0
1421,Subway,3.8,341.0,46.65607869999999,24.608878,حي نمار,1,0,0,0,1,0,1295.8
1422,وايت قاردن,4.2,4534.0,46.6836945,24.6943084,حي نمار,1,0,0,0,1,0,19042.8
1423,Diet Center - دايت سنتر,4.1,74.0,46.784153,24.681048,حي نمار,1,0,0,0,1,0,303.4
1424,KFC,3.8,1219.0,46.6889225,24.62540690000001,حي نمار,1,0,0,0,1,0,4632.2
1425,Herfy,3.5,746.0,46.675,24.6755556,حي نمار,1,0,0,0,1,0,2611.0
1426,KFC,3.6,1452.0,46.7923858,24.6840264,حي نمار,1,0,0,0,1,0,5227.2
1427,Al-Tazaj,3.9,3797.0,46.5097818,24.5548875,حي نمار,1,0,0,0,1,0,14808.3
1428,KFC,3.4,1705.0,46.61225279999999,24.5724179,حي نمار,1,0,0,0,1,0,5797.0
1429,Herfy,3.8,896.0,46.6736126,24.7609124,حي نمار,1,0,0,0,1,0,3404.7999999999997
1430,KFC,3.8,2246.0,46.6647609,24.7045778,حي نمار,1,0,0,0,1,0,8534.8
1431,Herfy,3.9,628.0,46.6931508,24.6399265,حي نمار,1,0,0,0,1,0,2449.2
1432,Shawarmer | شاورمر,3.9,1911.0,46.6338494,24.7133267,حي نمار,1,1,0,0,1,0,7452.9
1433,McDonald's,4.0,2311.0,46.652378,24.683756,حي نمار,1,0,0,0,1,0,9244.0
1434,Lucky Cafe,3.8,1123.0,46.6891245,24.6829077,حي نمار,1,0,0,0,1,0,4267.4
1435,Herfy,3.8,989.0,46.6905001,24.7200236,حي نمار,1,0,0,0,1,0,3758.2
1436,KFC,3.7,1123.0,46.6817783,24.5962469,حي نمار,1,0,0,0,1,0,4155.1
1437,Burger King - Riyadh Gallery 2,3.7,1983.0,46.657895,24.741256,حي نمار,1,0,0,0,1,0,7337.1
1438,McDonald's,3.8,2612.0,46.623655,24.588635,حي نمار,1,0,0,0,1,0,9925.6
1439,KFC,3.4,1224.0,46.58212329999999,24.5777937,حي نمار,1,0,0,0,1,0,4161.599999999999
1440,فندق ميرا,3.7,1336.0,46.69398469999999,24.7012777,حي الحزم,1,0,0,0,1,0,4943.2
1441,مركز ماي كار لصيانة السيارات الاوروبية,3.5,2755.0,46.5764369,24.85175139999999,حي الحزم,1,0,0,0,1,0,9642.5
1442,Luthan Hotel and Spa,4.0,423.0,46.6417087,24.7066487,حي الحزم,1,0,0,0,1,0,1692.0
1443,Dining Hall,3.0,27.0,46.6196551,24.7209893,حي الحزم,1,0,0,0,1,0,81.0
1444,Sushi Yoshi,4.0,1721.0,46.7061255,24.7048211,حي الحزم,1,0,0,0,1,0,6884.0
1445,Wooden Bakery,4.3,10550.0,46.7226815,24.6941192,حي الحزم,1,0,0,0,1,1,45365.0
1446,Najd Village,3.9,11310.0,46.70469529999999,24.7426043,حي الحزم,1,0,0,0,1,0,44109.0
1447,Najd Village,3.8,8468.0,46.66923329999999,24.6976883,حي الحزم,1,0,0,0,1,0,32178.399999999998
1448,KFC,3.7,2198.0,46.737091,24.59506409999999,حي الحزم,1,0,0,0,1,0,8132.6
1449,McDonald's,3.9,2735.0,46.69138399999999,24.570255,حي الحزم,1,0,0,0,1,0,10666.5
1450,Domino's Pizza,3.8,589.0,46.6049938,24.692347,حي الحزم,1,1,1,0,1,0,2238.2
1451,Mama Noura,4.3,23691.0,46.70188479999999,24.6916263,حي الحزم,1,0,0,0,1,0,101871.3
1452,Burger King - Al Quds,3.6,1707.0,46.740762,24.75733899999999,حي الحزم,1,0,0,0,1,0,6145.2
1453,Derati Restaurant,3.7,1331.0,46.58854249999999,24.6368753,حي الحزم,1,0,0,0,1,0,4924.7
1454,Kudu - Al Rayyan,3.8,1803.0,46.7889345,24.7092575,حي الحزم,1,1,1,0,1,0,6851.4
1455,Dominos,3.8,639.0,46.6240752,24.8105963,حي الحزم,1,1,1,0,1,0,2428.2
1456,Derati Restaurants & Kitchens,3.8,994.0,46.66901430000001,24.5881775,حي الحزم,1,0,0,0,1,0,3777.2
1457,Hardee's,3.3,827.0,46.6436339,24.6008518,حي الحزم,1,0,0,0,1,0,2729.1
1458,KFC,3.5,975.0,46.6441676,24.6004069,حي الحزم,1,0,0,0,1,0,3412.5
1459,Kudu - Al Malaz,3.9,1944.0,46.72442909999999,24.6663876,حي الحزم,1,1,1,0,1,0,7581.599999999999
1460,Mama Noura,4.1,11464.0,46.6653609,24.5717473,حي الحزم,1,0,0,0,1,0,47002.399999999994
1461,قصر الهند,3.8,6168.0,46.75289959999999,24.75744370000001,حي الحزم,1,0,0,0,1,0,23438.399999999998
1462,Herfy,3.8,1376.0,46.6983362,24.6940569,حي الحزم,1,0,0,0,1,0,5228.8
1463,Al Nafoura Restaurant,3.3,1007.0,46.6251475,24.5884052,حي الحزم,1,0,0,0,1,0,3323.1
1464,Al Jalab Restaurant,4.3,1543.0,46.6870006,24.7337823,حي الحزم,1,0,0,0,1,0,6634.9
1465,Kudu - Al Seteen Palace,3.9,2399.0,46.7231741,24.6905735,حي الحزم,1,1,1,0,1,0,9356.1
1466,Diet Center - دايت سنتر,4.1,74.0,46.784153,24.681048,حي الحزم,1,0,0,0,1,0,303.4
1467,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,790.0,46.63085969999999,24.5802744,حي الحزم,1,0,1,0,1,0,3081.0
1468,KFC,3.6,1452.0,46.7923858,24.6840264,حي الحزم,1,0,0,0,1,0,5227.2
1469,Al Saudi Restaurant,3.9,4618.0,46.70311350000001,24.6957429,حي الحزم,1,0,0,0,1,0,18010.2
1470,Herfy,3.7,380.0,46.6575254,24.7559561,حي الحزم,1,0,0,0,1,0,1406.0
1471,Burger King - Exit 28,3.8,1294.0,46.6212052,24.5681274,حي الحزم,1,0,0,0,1,0,4917.2
1472,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,719.0,46.65586740000001,24.7247857,حي الحزم,1,0,1,0,1,0,2804.1
1473,KFC,3.6,1311.0,46.713719,24.6382089,حي الحزم,1,0,0,0,1,0,4719.6
1474,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.7,649.0,46.6625465,24.7579306,حي الحزم,1,0,1,0,1,0,2401.3
1475,Burger King - Bin Turkey,3.7,681.0,46.619087,24.746228,حي الحزم,1,0,0,0,1,0,2519.7000000000003
1476,TOKYO,4.3,7203.0,46.68670509999999,24.7181459,حي الحزم,1,0,0,0,1,0,30972.899999999998
1477,Al Romansiah,4.2,9584.0,46.7069578,24.5620929,حي الحزم,1,0,0,0,1,0,40252.8
1478,Sheikh Al-Mandi Restaurant,3.5,2022.0,46.70186499999999,24.693749,حي الحزم,1,0,0,0,1,0,7077.0
1479,Kudu - Al Wurud,4.0,1024.0,46.6758245,24.7322926,حي الحزم,1,1,1,0,1,0,4096.0
1480,Al Romansiah,4.1,8499.0,46.81412389999999,24.7587183,حي الحزم,1,0,0,0,1,0,34845.899999999994
1481,برجر كاسل,4.1,1057.0,46.6345087,24.714561,حي الحزم,1,0,0,0,1,0,4333.7
1482,Al Tazaj,3.6,4796.0,46.6443952,24.6002206,حي الحزم,1,0,0,0,1,0,17265.600000000002
1483,McDonald's,3.7,2042.0,46.640038,24.598766,حي الحزم,1,0,0,0,1,0,7555.400000000001
1484,وايت قاردن,4.2,4534.0,46.6836945,24.6943084,حي الحزم,1,0,0,0,1,0,19042.8
1485,Herfy,3.8,896.0,46.6736126,24.7609124,حي الحزم,1,0,0,0,1,0,3404.7999999999997
1486,Subway,3.7,452.0,46.7834343,24.7289012,حي الحزم,1,0,0,0,1,0,1672.4
1487,Subway,3.8,341.0,46.65607869999999,24.608878,حي الحزم,1,0,0,0,1,0,1295.8
1488,KFC,3.8,1219.0,46.6889225,24.62540690000001,حي الحزم,1,0,0,0,1,0,4632.2
1489,Herfy,3.5,746.0,46.675,24.6755556,حي الحزم,1,0,0,0,1,0,2611.0
1490,McDonald's,3.9,3568.0,46.794646,24.713222,حي الحزم,1,0,0,0,1,0,13915.199999999999
1491,KFC,3.4,1705.0,46.61225279999999,24.5724179,حي الحزم,1,0,0,0,1,0,5797.0
1492,Al-Tazaj,3.9,3797.0,46.5097818,24.5548875,حي الحزم,1,0,0,0,1,0,14808.3
1493,KFC,3.8,2246.0,46.6647609,24.7045778,حي الحزم,1,0,0,0,1,0,8534.8
1494,Al Romansiah,4.2,9460.0,46.792399,24.695811,حي الحزم,1,0,0,0,1,0,39732.0
1495,Herfy,3.6,1244.0,46.7824895,24.6680854,حي الحزم,1,0,0,0,1,0,4478.400000000001
1496,Herfy,3.9,628.0,46.6931508,24.6399265,حي الحزم,1,0,0,0,1,0,2449.2
1497,Shawarmer | شاورمر,3.9,1911.0,46.6338494,24.7133267,حي الحزم,1,1,0,0,1,0,7452.9
1498,KFC,3.5,1825.0,46.76440969999999,24.7327532,حي الحزم,1,0,0,0,1,0,6387.5
1499,Burger King - Rawdah,3.7,1370.0,46.76226500000001,24.735643,حي الحزم,1,0,0,0,1,0,5069.0
1500,Subway,3.8,378.0,46.104304,25.12849,حي النهضة,1,0,0,0,1,0,1436.3999999999999
1501,calm pigeons restaurant,3.8,1230.0,46.1107104,25.1296737,حي النهضة,1,0,0,0,1,0,4674.0
1502,بيتزا الاسطورة,4.2,159.0,46.1019063,25.109404,حي النهضة,1,0,0,0,1,0,667.8000000000001
1503,معصوب الفرسان,3.7,36.0,46.1014454,25.1086827,حي النهضة,1,0,0,0,1,0,133.20000000000002
1504,Bait Almeena Restaurant,3.5,257.0,46.09997660000001,25.107948,حي النهضة,1,0,0,0,1,0,899.5
1505,لذة محشي,4.6,43.0,46.0991834,25.1076372,حي النهضة,1,0,0,0,1,0,197.79999999999998
1506,مطعم ريف الشاورما,3.5,174.0,46.0981268,25.1074879,حي النهضة,1,0,0,0,1,0,609.0
1507,TO BE FIT مطعم صحي,5.0,16.0,46.10349299999999,25.1107846,حي النهضة,1,0,0,0,1,0,80.0
1509,RKN Pizza & Pastries Sakhna,3.7,272.0,46.09438710000001,25.1130201,حي النهضة,1,0,0,0,1,0,1006.4000000000001
1510,سلسلة مطاعم محمد شوقي,5.0,3.0,46.0943735,25.1130808,حي النهضة,1,0,0,0,1,0,15.0
1511,فوال ومخبز,3.5,33.0,46.0942281,25.1130291,حي النهضة,1,0,0,0,1,0,115.5
1512,كوب الذرة,3.9,28.0,46.10486160000001,25.1147692,حي النهضة,1,0,0,0,1,0,109.2
1513,Matam Al Bukhari,3.4,154.0,46.10709879999999,25.1114987,حي النهضة,1,0,0,0,1,0,523.6
1515,BOOFIAH RESTAURANT,2.6,16.0,46.1071233,25.1122995,حي النهضة,1,0,0,0,1,0,41.6
1516,بوفية شطيرة سريعة,3.7,18.0,46.10816440000001,25.1124806,حي النهضة,1,0,0,0,1,0,66.60000000000001
1517,Sweets & Bakeries Harimlae,4.0,52.0,46.1073989,25.1154135,حي النهضة,1,0,0,0,1,0,208.0
1518,Mohamed Elsa Restaurant,3.0,1.0,46.1133909,25.1154502,حي النهضة,1,0,0,0,1,0,3.0
1519,جنيه الذهبي,3.7,199.0,46.1168148,25.1164065,حي النهضة,1,0,0,0,1,0,736.3000000000001
1520,مطاعم ومطابخ الكوخ المندي,3.9,218.0,46.11719490000001,25.1166758,حي النهضة,1,0,0,0,1,0,850.1999999999999
1521,Foodils Huraymila,3.9,219.0,46.0949763,25.1266939,حي النهضة,1,0,0,0,1,0,854.1
1522,ريوق شاي,4.8,22.0,46.1050044,25.1277272,حي النهضة,1,0,0,0,1,0,105.6
1523,بوفية ركن السحاب,3.1,24.0,46.10497910000001,25.1277625,حي النهضة,1,0,0,0,1,0,74.4
1524,ركن الفرن الساخن,3.9,230.0,46.104138,25.1283577,حي النهضة,1,0,0,0,1,0,897.0
1526,مطعم نخبة الصفوة للأكلات الشعبية,3.6,45.0,46.1238176,25.1247586,حي النهضة,1,0,0,0,1,0,162.0
1527,فوال الخرطوم,3.0,3.0,46.1238362,25.1248808,حي النهضة,1,0,0,0,1,0,9.0
1528,Restaurant,4.3,9.0,46.123683,25.125953,حي النهضة,1,0,0,0,1,0,38.699999999999996
1529,Rukn Assidah Mandi Restaurant,4.0,73.0,46.1240169,25.1309205,حي النهضة,1,0,0,0,1,0,292.0
1530,فوال الطائف,3.6,422.0,46.1241064,25.1309475,حي النهضة,1,0,0,0,1,0,1519.2
1531,Bait Almeena Restaurant,3.6,183.0,46.1239052,25.1313839,حي النهضة,1,0,0,0,1,0,658.8000000000001
1532,مطعم ومشويات تراث حلب,3.8,73.0,46.12459459999999,25.1310194,حي النهضة,1,0,0,0,1,0,277.4
1533,Deerty Traditional Restaurant,3.7,282.0,46.1247921,25.1309824,حي النهضة,1,0,0,0,1,0,1043.4
1534,مطعم كوزين,4.6,93.0,46.1253205,25.1308879,حي النهضة,1,0,0,0,1,0,427.79999999999995
1535,محارة الخليج Zinker King,4.2,81.0,46.12539049999999,25.1308297,حي النهضة,1,0,0,0,1,0,340.2
1536,مطعم عالم الطهاة,4.0,105.0,46.12555159999999,25.1308174,حي النهضة,1,0,0,0,1,0,420.0
1537,Chefs Restaurant,5.0,1.0,46.12558420000001,25.1308185,حي النهضة,1,0,0,0,1,0,5.0
1538,بوفيه وجبات سريعة,3.1,28.0,46.1445388,25.1284909,حي النهضة,1,0,0,0,1,0,86.8
1539,بوفيه,4.3,6.0,46.1855275,25.1101679,حي النهضة,1,0,0,0,1,0,25.799999999999997
1540,أسرع مقلوبة,3.0,2.0,46.1858291,25.1100392,حي النهضة,1,0,0,0,1,0,6.0
1541,Aziza Al Bukhari Restaurant - best restaurant in town,3.5,6.0,46.1858314,25.1100305,حي النهضة,1,0,0,0,1,0,21.0
1542,مطعم حصن الجنوب البخاري,4.0,4.0,46.20039479999999,25.1045107,حي النهضة,1,0,0,0,1,0,16.0
1543,بخاري,4.0,4.0,45.97441729999999,25.131417,حي النهضة,1,0,0,0,1,0,16.0
1544,مطعم ندى مطلق العتيبي,2.0,5.0,46.2600159,25.088634,حي النهضة,1,0,0,0,1,0,10.0
1546,مطعم ديرة الغذاء,4.6,12.0,46.2610057,25.088148,حي النهضة,1,0,0,0,1,0,55.199999999999996
1547,الشيخ محمد الحاتم ابوعادل,5.0,11.0,46.2371789,24.9960839,حي النهضة,1,0,0,0,1,0,55.0
1549,فوال ايام زمان,4.1,86.0,46.3303006,25.1658531,حي النهضة,1,0,0,0,1,0,352.59999999999997
1550,للوجبات السريعة فرع ملهم,4.7,15.0,46.3288343,25.1765166,حي النهضة,1,0,0,0,1,0,70.5
1551,Ghadash Restaurant,4.4,128.0,46.3288343,25.1765166,حي النهضة,1,0,0,0,1,0,563.2
1552,Bangladesh restaurant বাংলাদেশ হোটেলে,5.0,1.0,46.3336857,25.1625308,حي النهضة,1,0,0,0,1,0,5.0
1553,لقيمات مذهلة,5.0,1.0,46.3336857,25.1625308,حي النهضة,1,0,0,0,1,0,5.0
1555,مطعم هيفان,3.8,84.0,46.3308005,25.1730757,حي النهضة,1,0,0,0,1,0,319.2
1556,Restaurant kofta Shawarma Grill and Broasted pizza and inspiring Fatayer,3.5,150.0,46.33249309999999,25.1681696,حي النهضة,1,0,0,0,1,0,525.0
1557,بوفية سماء المذاق الراقي,4.7,13.0,46.33271420000001,25.1679463,حي النهضة,1,0,0,0,1,0,61.1
1558,FOODILS MALHAM,3.7,293.0,46.332736,25.1678918,حي النهضة,1,0,0,0,1,0,1084.1000000000001
1559,فلافل نون,3.1,16.0,46.33275709999999,25.16794449999999,حي النهضة,1,0,0,0,1,0,49.6
1560,فندق ميرا,3.7,1336.0,46.69398469999999,24.7012777,حي الأندلس,1,0,0,0,1,0,4943.2
1561,Luthan Hotel and Spa,4.0,423.0,46.6417087,24.7066487,حي الأندلس,1,0,0,0,1,0,1692.0
1562,Dining Hall,3.0,27.0,46.6196551,24.7209893,حي الأندلس,1,0,0,0,1,0,81.0
1563,Domino's Pizza,3.8,589.0,46.6049938,24.692347,حي الأندلس,1,1,1,0,1,0,2238.2
1564,McDonald's,3.9,2735.0,46.69138399999999,24.570255,حي الأندلس,1,0,0,0,1,0,10666.5
1565,Derati Restaurant,3.7,1331.0,46.58854249999999,24.6368753,حي الأندلس,1,0,0,0,1,0,4924.7
1566,Najd Village,3.8,8468.0,46.66923329999999,24.6976883,حي الأندلس,1,0,0,0,1,0,32178.399999999998
1567,Hardee's,3.3,827.0,46.6436339,24.6008518,حي الأندلس,1,0,0,0,1,0,2729.1
1568,KFC,3.5,975.0,46.6441676,24.6004069,حي الأندلس,1,0,0,0,1,0,3412.5
1569,Derati Restaurants & Kitchens,3.8,994.0,46.66901430000001,24.5881775,حي الأندلس,1,0,0,0,1,0,3777.2
1570,KFC,3.7,2198.0,46.737091,24.59506409999999,حي الأندلس,1,0,0,0,1,0,8132.6
1571,Al-Tazaj,3.9,3797.0,46.5097818,24.5548875,حي الأندلس,1,0,0,0,1,0,14808.3
1572,Falafel Al-Sham,4.1,304.0,46.27933189999999,24.4726616,حي الأندلس,1,0,0,0,1,0,1246.3999999999999
1573,Kudu - Al Muzahmiya Mall,3.8,435.0,46.2867774,24.4760398,حي الأندلس,1,1,1,0,1,0,1653.0
1574,McDonald's,3.6,1128.0,46.286331,24.476011,حي الأندلس,1,0,0,0,1,0,4060.8
1575,Burger King - Exit 28,3.8,1294.0,46.6212052,24.5681274,حي الأندلس,1,0,0,0,1,0,4917.2
1576,Mama Noura,4.1,11464.0,46.6653609,24.5717473,حي الأندلس,1,0,0,0,1,0,47002.399999999994
1577,بيتزا الأصايل,4.0,189.0,46.51706969999999,24.5634764,حي الأندلس,1,0,0,0,1,0,756.0
1578,Al Nafoura Restaurant,3.3,1007.0,46.6251475,24.5884052,حي الأندلس,1,0,0,0,1,0,3323.1
1579,Casa Pasta,4.3,808.0,46.5447847,24.5679414,حي الأندلس,1,0,0,0,1,0,3474.3999999999996
1580,Maestro Pizza,4.0,760.0,46.54483940000001,24.5680244,حي الأندلس,1,1,1,0,1,0,3040.0
1581,Herfy,3.8,710.0,46.5464219,24.5730097,حي الأندلس,1,0,0,0,1,0,2698.0
1582,Domino's Pizza,3.8,491.0,46.5467046,24.5730066,حي الأندلس,1,1,1,0,1,0,1865.8
1583,Herfy,3.7,1459.0,46.5644569,24.5535259,حي الأندلس,1,0,0,0,1,0,5398.3
1584,Kudu - Najm Al Din Al Ayyubi,3.9,1253.0,46.5684861,24.5531347,حي الأندلس,1,1,1,0,1,0,4886.7
1585,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,3.9,790.0,46.63085969999999,24.5802744,حي الأندلس,1,0,1,0,1,0,3081.0
1586,KFC,3.2,1068.0,46.5713944,24.5527572,حي الأندلس,1,0,0,0,1,0,3417.6000000000004
